"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-01-01 00:00:00",7,8,2,3,35,,
"2019-01-02 00:00:00",9,11,0,3,42,,
"2019-01-03 00:00:00",10,11,4,0,50,,
"2019-01-04 00:00:00",9,12,2,2,41,,
"2019-01-05 00:00:00",11,13,4,1,33,,
"2019-01-06 00:00:00",5,16,2,1,35,,
"2019-01-07 00:00:00",11,7,4,1,56,65.85714285714286,
"2019-01-08 00:00:00",8,10,5,1,31,65.85714285714286,
"2019-01-09 00:00:00",8,9,4,2,25,63.42857142857143,
"2019-01-10 00:00:00",9,12,5,3,39,62.42857142857143,
"2019-01-11 00:00:00",9,11,2,2,42,62.42857142857143,
"2019-01-12 00:00:00",6,10,7,0,39,62.42857142857143,
"2019-01-13 00:00:00",7,13,1,1,26,60.857142857142854,
"2019-01-14 00:00:00",9,6,4,5,31,57.42857142857143,
"2019-01-15 00:00:00",13,7,3,3,30,57.57142857142857,
"2019-01-16 00:00:00",9,17,7,1,40,61.285714285714285,
"2019-01-17 00:00:00",6,9,1,0,39,59.42857142857143,
"2019-01-18 00:00:00",10,8,1,1,38,58.285714285714285,
"2019-01-19 00:00:00",6,7,4,4,34,57.285714285714285,
"2019-01-20 00:00:00",10,11,4,2,47,61,
"2019-01-21 00:00:00",6,9,6,3,38,62,
"2019-01-22 00:00:00",7,12,3,3,38,63,
"2019-01-23 00:00:00",6,11,0,1,44,61.285714285714285,
"2019-01-24 00:00:00",7,7,2,0,34,60.57142857142857,
"2019-01-25 00:00:00",9,7,4,0,34,60,
"2019-01-26 00:00:00",11,11,4,2,50,63.285714285714285,
"2019-01-27 00:00:00",7,12,3,0,38,61.285714285714285,
"2019-01-28 00:00:00",14,16,4,3,43,63.857142857142854,
"2019-01-29 00:00:00",10,7,3,1,34,62.714285714285715,
"2019-01-30 00:00:00",7,11,3,2,36,62.285714285714285,
"2019-01-31 00:00:00",7,10,6,2,32,63.285714285714285,
"2019-02-01 00:00:00",7,8,1,0,45,64.28571428571429,
"2019-02-02 00:00:00",11,2,4,2,31,60.285714285714285,
"2019-02-03 00:00:00",7,9,5,2,37,60.285714285714285,
"2019-02-04 00:00:00",7,10,2,0,37,56.857142857142854,
"2019-02-05 00:00:00",8,16,2,3,31,57.57142857142857,
"2019-02-06 00:00:00",10,15,4,0,33,58,
"2019-02-07 00:00:00",7,11,2,5,36,58.57142857142857,
"2019-02-08 00:00:00",10,10,3,0,41,59,
"2019-02-09 00:00:00",5,9,4,0,43,60.57142857142857,
"2019-02-10 00:00:00",8,10,5,0,45,61.714285714285715,
"2019-02-11 00:00:00",7,6,2,2,27,60,
"2019-02-12 00:00:00",10,9,2,2,34,59.57142857142857,
"2019-02-13 00:00:00",7,16,1,1,28,58.285714285714285,
"2019-02-14 00:00:00",11,13,6,2,38,59.57142857142857,
"2019-02-15 00:00:00",8,12,3,1,43,60,
"2019-02-16 00:00:00",9,16,4,0,41,61.285714285714285,
"2019-02-17 00:00:00",7,14,2,3,40,61,
"2019-02-18 00:00:00",10,15,3,0,47,65.42857142857143,
"2019-02-19 00:00:00",9,13,6,4,33,66.57142857142857,
"2019-02-20 00:00:00",7,16,5,0,51,70.28571428571429,
"2019-02-21 00:00:00",8,15,3,2,40,70,
"2019-02-22 00:00:00",14,17,2,1,44,71.57142857142857,
"2019-02-23 00:00:00",11,12,5,1,50,72.85714285714286,
"2019-02-24 00:00:00",13,14,3,3,44,74.42857142857143,
"2019-02-25 00:00:00",10,18,3,1,43,74.42857142857143,
"2019-02-26 00:00:00",12,8,5,1,29,73,
"2019-02-27 00:00:00",5,17,1,1,36,70.28571428571429,
"2019-02-28 00:00:00",11,13,1,4,41,70.57142857142857,
"2019-03-01 00:00:00",7,9,3,3,50,69.71428571428571,
"2019-03-02 00:00:00",11,9,1,1,35,66.57142857142857,
"2019-03-03 00:00:00",8,9,1,3,47,65.28571428571429,
"2019-03-04 00:00:00",6,15,3,0,46,64.57142857142857,
"2019-03-05 00:00:00",8,13,1,1,41,65.85714285714286,
"2019-03-06 00:00:00",12,12,8,2,52,69.57142857142857,
"2019-03-07 00:00:00",8,17,2,1,43,69.71428571428571,
"2019-03-08 00:00:00",5,17,5,2,46,70.14285714285714,
"2019-03-09 00:00:00",16,8,4,1,46,72.71428571428571,
"2019-03-10 00:00:00",5,6,1,2,36,70.14285714285714,
"2019-03-11 00:00:00",4,11,3,2,25,66.57142857142857,
"2019-03-12 00:00:00",11,6,0,1,39,65.57142857142857,
"2019-03-13 00:00:00",9,17,4,0,41,63.42857142857143,
"2019-03-14 00:00:00",8,17,3,3,38,63.142857142857146,
"2019-03-15 00:00:00",6,11,4,2,36,60.857142857142854,
"2019-03-16 00:00:00",13,9,2,1,36,58.857142857142854,
"2019-03-17 00:00:00",7,11,4,2,41,61,
"2019-03-18 00:00:00",11,6,1,1,47,64,
"2019-03-19 00:00:00",16,15,3,2,44,67.28571428571429,
"2019-03-20 00:00:00",7,12,5,2,43,67,
"2019-03-21 00:00:00",6,19,5,1,46,68.14285714285714,
"2019-03-22 00:00:00",6,9,1,1,41,68,
"2019-03-23 00:00:00",12,11,4,2,30,67.71428571428571,
"2019-03-24 00:00:00",10,10,4,2,40,67.85714285714286,
"2019-03-25 00:00:00",11,7,2,0,30,65.57142857142857,
"2019-03-26 00:00:00",8,14,1,2,33,62.42857142857143,
"2019-03-27 00:00:00",8,7,4,4,39,61.42857142857143,
"2019-03-28 00:00:00",13,15,2,0,49,61.714285714285715,
"2019-03-29 00:00:00",11,21,5,2,48,65.85714285714286,
"2019-03-30 00:00:00",16,13,6,0,71,72.57142857142857,
"2019-03-31 00:00:00",10,12,6,2,41,73.28571428571429,
"2019-04-01 00:00:00",10,11,1,2,43,75.71428571428571,
"2019-04-02 00:00:00",11,11,4,2,30,75.71428571428571,
"2019-04-03 00:00:00",10,16,1,3,37,76.42857142857143,
"2019-04-04 00:00:00",3,9,1,3,38,72.85714285714286,
"2019-04-05 00:00:00",12,21,4,1,51,73.14285714285714,
"2019-04-06 00:00:00",11,14,1,2,51,69.28571428571429,
"2019-04-07 00:00:00",10,9,2,1,44,68.57142857142857,
"2019-04-08 00:00:00",7,12,7,1,49,69.85714285714286,
"2019-04-09 00:00:00",7,18,3,6,59,74.85714285714286,
"2019-04-10 00:00:00",8,15,3,0,34,73.85714285714286,
"2019-04-11 00:00:00",13,9,3,0,40,75.42857142857143,
"2019-04-12 00:00:00",3,17,4,1,49,73.28571428571429,
"2019-04-13 00:00:00",13,8,3,3,42,71.85714285714286,
"2019-04-14 00:00:00",9,11,3,2,35,71,
"2019-04-15 00:00:00",6,18,3,2,46,70.85714285714286,
"2019-04-16 00:00:00",14,11,4,1,50,69,
"2019-04-17 00:00:00",10,17,4,3,48,72.14285714285714,
"2019-04-18 00:00:00",14,23,4,2,59,77.42857142857143,
"2019-04-19 00:00:00",10,14,4,1,62,79.85714285714286,
"2019-04-20 00:00:00",15,17,4,2,59,83.85714285714286,
"2019-04-21 00:00:00",17,17,4,4,47,88,
"2019-04-22 00:00:00",19,19,0,2,40,88.71428571428571,
"2019-04-23 00:00:00",8,18,3,2,41,87.57142857142857,
"2019-04-24 00:00:00",11,7,2,1,45,85.28571428571429,
"2019-04-25 00:00:00",13,15,0,2,39,80.57142857142857,
"2019-04-26 00:00:00",11,11,1,0,41,76.71428571428571,
"2019-04-27 00:00:00",12,16,6,3,60,76.71428571428571,
"2019-04-28 00:00:00",15,16,5,1,40,75,
"2019-04-29 00:00:00",14,18,6,4,54,77.28571428571429,
"2019-04-30 00:00:00",9,14,6,1,43,77.42857142857143,
"2019-05-01 00:00:00",10,20,2,1,52,80.14285714285714,
"2019-05-02 00:00:00",12,15,7,2,65,84.71428571428571,
"2019-05-03 00:00:00",15,20,8,1,53,89.42857142857143,
"2019-05-04 00:00:00",14,16,4,1,48,87.42857142857143,
"2019-05-05 00:00:00",13,14,3,1,50,88,
"2019-05-06 00:00:00",13,19,2,5,49,86.85714285714286,
"2019-05-07 00:00:00",9,15,5,3,55,88.85714285714286,
"2019-05-08 00:00:00",14,22,3,1,60,91,
"2019-05-09 00:00:00",18,18,5,1,50,89.71428571428571,
"2019-05-10 00:00:00",15,14,0,0,53,87.57142857142857,
"2019-05-11 00:00:00",17,19,0,2,55,89,
"2019-05-12 00:00:00",12,13,5,2,62,90.85714285714286,
"2019-05-13 00:00:00",11,13,2,1,50,89.28571428571429,
"2019-05-14 00:00:00",12,10,3,3,38,86.28571428571429,
"2019-05-15 00:00:00",7,21,2,1,49,83.42857142857143,
"2019-05-16 00:00:00",7,16,3,1,58,82.42857142857143,
"2019-05-17 00:00:00",17,19,3,3,51,84,
"2019-05-18 00:00:00",15,16,1,2,56,83.57142857142857,
"2019-05-19 00:00:00",6,9,4,2,47,79.85714285714286,
"2019-05-20 00:00:00",12,17,3,4,49,81,
"2019-05-21 00:00:00",8,11,1,2,48,81.57142857142857,
"2019-05-22 00:00:00",13,8,5,3,40,80,
"2019-05-23 00:00:00",8,9,3,1,49,77.85714285714286,
"2019-05-24 00:00:00",16,14,5,2,52,77.28571428571429,
"2019-05-25 00:00:00",15,15,1,1,52,76.42857142857143,
"2019-05-26 00:00:00",10,21,3,0,60,80.14285714285714,
"2019-05-27 00:00:00",16,15,3,2,56,81.14285714285714,
"2019-05-28 00:00:00",14,10,6,1,43,81.71428571428571,
"2019-05-29 00:00:00",12,21,4,1,51,84.57142857142857,
"2019-05-30 00:00:00",14,15,1,1,62,87.85714285714286,
"2019-05-31 00:00:00",14,17,6,0,50,87.57142857142857,
"2019-06-01 00:00:00",16,19,4,2,39,87,
"2019-06-02 00:00:00",13,14,5,1,62,87.14285714285714,
"2019-06-03 00:00:00",14,10,3,2,57,86.28571428571429,
"2019-06-04 00:00:00",11,17,3,3,67,90.14285714285714,
"2019-06-05 00:00:00",10,19,4,1,59,90.71428571428571,
"2019-06-06 00:00:00",14,20,1,0,40,88.14285714285714,
"2019-06-07 00:00:00",15,17,5,0,50,88.14285714285714,
"2019-06-08 00:00:00",16,17,1,3,52,89.42857142857143,
"2019-06-09 00:00:00",7,13,5,4,46,86.57142857142857,
"2019-06-10 00:00:00",11,23,3,3,55,87.85714285714286,
"2019-06-11 00:00:00",9,18,5,4,54,86.28571428571429,
"2019-06-12 00:00:00",9,11,1,2,48,83.14285714285714,
"2019-06-13 00:00:00",10,12,6,1,41,82.42857142857143,
"2019-06-14 00:00:00",13,24,0,1,44,81.71428571428571,
"2019-06-15 00:00:00",14,13,2,1,50,80.42857142857143,
"2019-06-16 00:00:00",12,10,4,0,64,82.57142857142857,
"2019-06-17 00:00:00",8,17,0,1,49,79.71428571428571,
"2019-06-18 00:00:00",9,18,1,1,45,77.42857142857143,
"2019-06-19 00:00:00",10,15,0,4,50,78.57142857142857,
"2019-06-20 00:00:00",10,12,7,4,45,79.71428571428571,
"2019-06-21 00:00:00",13,18,2,1,45,79.28571428571429,
"2019-06-22 00:00:00",12,14,5,2,48,79.42857142857143,
"2019-06-23 00:00:00",16,10,4,1,46,77.57142857142857,
"2019-06-24 00:00:00",13,15,4,4,74,82.57142857142857,
"2019-06-25 00:00:00",14,11,4,0,64,85.28571428571429,
"2019-06-26 00:00:00",11,13,6,2,52,86,
"2019-06-27 00:00:00",14,15,4,1,53,87.28571428571429,
"2019-06-28 00:00:00",11,16,2,2,45,86.85714285714286,
"2019-06-29 00:00:00",9,11,7,0,61,87.85714285714286,
"2019-06-30 00:00:00",19,16,3,2,52,90,
"2019-07-01 00:00:00",14,19,2,3,58,88,
"2019-07-02 00:00:00",12,10,11,1,38,85,
"2019-07-03 00:00:00",11,16,4,2,65,87,
"2019-07-04 00:00:00",21,25,3,1,50,88.85714285714286,
"2019-07-05 00:00:00",11,18,4,4,61,92,
"2019-07-06 00:00:00",18,21,7,1,56,94.14285714285714,
"2019-07-07 00:00:00",12,19,2,2,46,92.57142857142857,
"2019-07-08 00:00:00",11,14,6,2,44,89.85714285714286,
"2019-07-09 00:00:00",8,16,6,1,57,92.14285714285714,
"2019-07-10 00:00:00",16,19,2,2,47,90.42857142857143,
"2019-07-11 00:00:00",11,17,6,5,51,89,
"2019-07-12 00:00:00",19,12,8,1,57,88.85714285714286,
"2019-07-13 00:00:00",16,13,1,2,58,87,
"2019-07-14 00:00:00",11,19,8,2,41,87,
"2019-07-15 00:00:00",15,19,6,1,48,88.71428571428571,
"2019-07-16 00:00:00",10,15,6,3,48,87.85714285714286,
"2019-07-17 00:00:00",14,11,2,3,49,86.85714285714286,
"2019-07-18 00:00:00",9,14,3,2,51,85.28571428571429,
"2019-07-19 00:00:00",15,11,5,0,40,81.57142857142857,
"2019-07-20 00:00:00",14,12,8,2,44,80.14285714285714,
"2019-07-21 00:00:00",10,14,3,4,52,80.42857142857143,
"2019-07-22 00:00:00",23,12,1,6,52,81.14285714285714,
"2019-07-23 00:00:00",7,19,4,0,48,80.57142857142857,
"2019-07-24 00:00:00",9,6,3,2,47,78.85714285714286,
"2019-07-25 00:00:00",12,13,5,3,54,80,
"2019-07-26 00:00:00",13,13,3,2,46,80.85714285714286,
"2019-07-27 00:00:00",13,10,2,1,38,78.57142857142857,
"2019-07-28 00:00:00",14,8,2,1,49,77.28571428571429,
"2019-07-29 00:00:00",12,20,3,1,51,76.28571428571429,
"2019-07-30 00:00:00",11,20,3,2,42,76.28571428571429,
"2019-07-31 00:00:00",15,15,1,4,48,78.57142857142857,
"2019-08-01 00:00:00",15,18,3,2,58,79.85714285714286,
"2019-08-02 00:00:00",14,13,4,3,50,80.85714285714286,
"2019-08-03 00:00:00",13,15,4,4,55,84.71428571428571,
"2019-08-04 00:00:00",11,15,7,2,70,89.14285714285714,
"2019-08-05 00:00:00",9,12,1,1,46,86.57142857142857,
"2019-08-06 00:00:00",15,16,3,1,50,87.57142857142857,
"2019-08-07 00:00:00",14,18,5,1,54,88.85714285714286,
"2019-08-08 00:00:00",13,11,6,5,54,87.85714285714286,
"2019-08-09 00:00:00",15,21,2,2,49,88.57142857142857,
"2019-08-10 00:00:00",10,18,4,1,61,89,
"2019-08-11 00:00:00",13,14,4,1,41,84.42857142857143,
"2019-08-12 00:00:00",13,13,3,1,42,84.85714285714286,
"2019-08-13 00:00:00",10,11,2,1,52,83.57142857142857,
"2019-08-14 00:00:00",13,12,2,1,51,81.71428571428571,
"2019-08-15 00:00:00",13,18,5,2,42,80.42857142857143,
"2019-08-16 00:00:00",11,6,3,1,46,77.28571428571429,
"2019-08-17 00:00:00",14,9,5,1,58,76.28571428571429,
"2019-08-18 00:00:00",10,16,5,2,59,79,
"2019-08-19 00:00:00",14,11,3,3,50,80.28571428571429,
"2019-08-20 00:00:00",10,12,0,3,42,79,
"2019-08-21 00:00:00",7,15,2,2,59,79.85714285714286,
"2019-08-22 00:00:00",9,11,4,0,38,77.28571428571429,
"2019-08-23 00:00:00",15,16,5,3,45,79.71428571428571,
"2019-08-24 00:00:00",19,14,4,2,49,79.85714285714286,
"2019-08-25 00:00:00",12,14,2,5,52,78.85714285714286,
"2019-08-26 00:00:00",12,14,4,2,53,79.42857142857143,
"2019-08-27 00:00:00",11,18,3,2,50,81.85714285714286,
"2019-08-28 00:00:00",10,14,1,1,49,80.42857142857143,
"2019-08-29 00:00:00",16,14,9,0,53,84.71428571428571,
"2019-08-30 00:00:00",9,16,6,0,59,85.57142857142857,
"2019-08-31 00:00:00",10,9,1,2,43,82.28571428571429,
"2019-09-01 00:00:00",16,17,3,2,46,82.14285714285714,
"2019-09-02 00:00:00",14,22,5,1,54,83.71428571428571,
"2019-09-03 00:00:00",13,9,2,1,34,80.14285714285714,
"2019-09-04 00:00:00",14,19,1,1,52,81.85714285714286,
"2019-09-05 00:00:00",11,16,5,4,49,80.85714285714286,
"2019-09-06 00:00:00",9,17,5,0,50,79.57142857142857,
"2019-09-07 00:00:00",13,11,6,2,47,81.57142857142857,
"2019-09-08 00:00:00",14,11,2,5,39,79.71428571428571,
"2019-09-09 00:00:00",10,10,3,1,53,77,
"2019-09-10 00:00:00",11,20,6,2,40,79.85714285714286,
"2019-09-11 00:00:00",12,12,5,1,44,78,
"2019-09-12 00:00:00",13,12,2,1,56,77.85714285714286,
"2019-09-13 00:00:00",17,10,6,1,49,78.14285714285714,
"2019-09-14 00:00:00",13,18,9,4,55,81,
"2019-09-15 00:00:00",14,16,0,1,46,81.85714285714286,
"2019-09-16 00:00:00",18,13,2,6,48,83.28571428571429,
"2019-09-17 00:00:00",9,15,5,1,45,82.71428571428571,
"2019-09-18 00:00:00",10,12,1,1,63,84.57142857142857,
"2019-09-19 00:00:00",8,10,4,4,58,84.57142857142857,
"2019-09-20 00:00:00",9,23,5,0,46,84.57142857142857,
"2019-09-21 00:00:00",13,19,3,2,53,83.28571428571429,
"2019-09-22 00:00:00",12,12,1,2,45,82.57142857142857,
"2019-09-23 00:00:00",17,10,4,3,44,81.28571428571429,
"2019-09-24 00:00:00",11,14,4,5,49,82.42857142857143,
"2019-09-25 00:00:00",13,12,1,1,31,78.28571428571429,
"2019-09-26 00:00:00",13,15,3,2,55,78.85714285714286,
"2019-09-27 00:00:00",7,14,4,1,49,77.71428571428571,
"2019-09-28 00:00:00",14,24,2,1,51,78,
"2019-09-29 00:00:00",20,10,3,0,57,80.57142857142857,
"2019-09-30 00:00:00",7,9,3,2,52,79.85714285714286,
"2019-10-01 00:00:00",15,16,2,2,56,81,
"2019-10-02 00:00:00",10,14,2,1,42,82.57142857142857,
"2019-10-03 00:00:00",12,10,3,2,36,79,
"2019-10-04 00:00:00",7,6,4,1,47,77.57142857142857,
"2019-10-05 00:00:00",11,12,4,2,42,74.57142857142857,
"2019-10-06 00:00:00",14,15,1,0,42,72,
"2019-10-07 00:00:00",10,4,5,2,51,71.85714285714286,
"2019-10-08 00:00:00",10,13,3,4,40,68.85714285714286,
"2019-10-09 00:00:00",10,11,3,5,43,69.28571428571429,
"2019-10-10 00:00:00",11,11,1,1,50,70.85714285714286,
"2019-10-11 00:00:00",11,11,2,1,49,72.14285714285714,
"2019-10-12 00:00:00",16,12,5,1,32,71.42857142857143,
"2019-10-13 00:00:00",8,6,2,3,42,69.85714285714286,
"2019-10-14 00:00:00",15,16,5,3,52,72.57142857142857,
"2019-10-15 00:00:00",11,20,3,3,61,76.57142857142857,
"2019-10-16 00:00:00",13,14,2,2,58,79,
"2019-10-17 00:00:00",10,13,7,2,59,81.42857142857143,
"2019-10-18 00:00:00",8,12,4,4,43,81,
"2019-10-19 00:00:00",13,14,0,2,53,83.28571428571429,
"2019-10-20 00:00:00",18,19,0,1,54,87.71428571428571,
"2019-10-21 00:00:00",10,12,6,4,49,86.28571428571429,
"2019-10-22 00:00:00",7,17,2,2,39,81.85714285714286,
"2019-10-23 00:00:00",13,9,7,3,42,79.71428571428571,
"2019-10-24 00:00:00",9,16,9,1,56,79.71428571428571,
"2019-10-25 00:00:00",15,11,5,2,43,80.42857142857143,
"2019-10-26 00:00:00",13,15,4,3,57,81.85714285714286,
"2019-10-27 00:00:00",8,15,2,4,38,78.28571428571429,
"2019-10-28 00:00:00",11,15,3,1,44,77.28571428571429,
"2019-10-29 00:00:00",7,9,3,0,42,76.42857142857143,
"2019-10-30 00:00:00",12,18,2,3,66,80.28571428571429,
"2019-10-31 00:00:00",11,12,3,1,37,76.42857142857143,
"2019-11-01 00:00:00",9,10,4,2,44,75.42857142857143,
"2019-11-02 00:00:00",9,11,3,4,43,72.28571428571429,
"2019-11-03 00:00:00",13,10,1,2,36,71.57142857142857,
"2019-11-04 00:00:00",10,10,3,1,41,70.28571428571429,
"2019-11-05 00:00:00",13,18,6,3,40,73,
"2019-11-06 00:00:00",8,10,0,0,39,66.71428571428571,
"2019-11-07 00:00:00",11,10,6,6,40,68,
"2019-11-08 00:00:00",9,12,5,1,54,69.71428571428571,
"2019-11-09 00:00:00",13,5,4,2,43,69.28571428571429,
"2019-11-10 00:00:00",9,10,1,2,36,68.71428571428571,
"2019-11-11 00:00:00",4,9,3,2,51,69.28571428571429,
"2019-11-12 00:00:00",12,11,1,0,51,68.57142857142857,
"2019-11-13 00:00:00",11,12,5,2,37,70,
"2019-11-14 00:00:00",8,6,4,3,34,67.42857142857143,
"2019-11-15 00:00:00",7,7,3,1,26,62.142857142857146,
"2019-11-16 00:00:00",8,9,6,2,36,61.285714285714285,
"2019-11-17 00:00:00",10,11,0,2,42,62.285714285714285,
"2019-11-18 00:00:00",9,12,4,2,19,59,
"2019-11-19 00:00:00",8,10,4,2,29,55.857142857142854,
"2019-11-20 00:00:00",5,9,2,1,43,54.857142857142854,
"2019-11-21 00:00:00",9,9,0,3,33,54.714285714285715,
"2019-11-22 00:00:00",12,9,1,2,29,56,
"2019-11-23 00:00:00",10,9,3,3,42,56.857142857142854,
"2019-11-24 00:00:00",6,12,1,1,37,55.714285714285715,
"2019-11-25 00:00:00",3,8,3,7,37,57.42857142857143,
"2019-11-26 00:00:00",7,12,1,1,39,58.42857142857143,
"2019-11-27 00:00:00",8,9,2,1,36,57.857142857142854,
"2019-11-28 00:00:00",8,9,3,1,44,59.42857142857143,
"2019-11-29 00:00:00",8,11,8,2,45,62.42857142857143,
"2019-11-30 00:00:00",9,7,5,0,40,61.57142857142857,
"2019-12-01 00:00:00",13,9,2,1,30,61.285714285714285,
"2019-12-02 00:00:00",8,11,4,3,41,62.57142857142857,
"2019-12-03 00:00:00",9,4,4,2,42,62.714285714285715,
"2019-12-04 00:00:00",12,12,0,0,40,63.857142857142854,
"2019-12-05 00:00:00",10,5,2,1,32,61.714285714285715,
"2019-12-06 00:00:00",5,9,1,1,24,56.857142857142854,
"2019-12-07 00:00:00",8,11,1,1,35,56.142857142857146,
"2019-12-08 00:00:00",7,6,1,3,45,57.142857142857146,
"2019-12-09 00:00:00",8,11,2,1,33,55.42857142857143,
"2019-12-10 00:00:00",6,7,2,0,34,53.714285714285715,
"2019-12-11 00:00:00",9,11,7,1,35,53.57142857142857,
"2019-12-12 00:00:00",7,10,3,2,45,56,
"2019-12-13 00:00:00",9,8,1,2,43,59.285714285714285,
"2019-12-14 00:00:00",8,15,2,1,43,61.142857142857146,
"2019-12-15 00:00:00",9,9,4,4,45,62.42857142857143,
"2019-12-16 00:00:00",7,12,2,2,34,62.714285714285715,
"2019-12-17 00:00:00",8,10,3,2,38,64.42857142857143,
"2019-12-18 00:00:00",9,12,4,2,39,64.85714285714286,
"2019-12-19 00:00:00",9,8,1,1,37,63.285714285714285,
"2019-12-20 00:00:00",7,6,3,2,45,63.285714285714285,
"2019-12-21 00:00:00",9,13,3,3,35,62.42857142857143,
"2019-12-22 00:00:00",7,11,4,0,43,61.57142857142857,
"2019-12-23 00:00:00",13,7,1,3,42,62.857142857142854,
"2019-12-24 00:00:00",11,21,5,3,45,66.28571428571429,
"2019-12-25 00:00:00",9,18,8,2,48,69,
"2019-12-26 00:00:00",6,16,6,1,53,72.71428571428571,
"2019-12-27 00:00:00",7,10,1,0,21,69.28571428571429,
"2019-12-28 00:00:00",13,12,5,3,48,71.85714285714286,
"2019-12-29 00:00:00",7,15,1,0,26,69.57142857142857,
"2019-12-30 00:00:00",9,13,4,4,46,71,
"2019-12-31 00:00:00",10,11,2,1,46,68.85714285714286,
"2020-01-01 00:00:00",9,11,3,1,58,68.42857142857143,
"2020-01-02 00:00:00",15,9,5,0,38,66.28571428571429,
"2020-01-03 00:00:00",10,13,0,3,43,70.57142857142857,
"2020-01-04 00:00:00",9,10,4,1,44,68.71428571428571,
"2020-01-05 00:00:00",15,14,5,1,40,72.42857142857143,
"2020-01-06 00:00:00",10,15,4,3,38,71.57142857142857,
"2020-01-07 00:00:00",9,5,5,3,45,71.14285714285714,65.85714285714286
"2020-01-08 00:00:00",9,8,3,0,24,65.71428571428571,65.85714285714286
"2020-01-09 00:00:00",7,15,1,0,40,65.14285714285714,63.42857142857143
"2020-01-10 00:00:00",8,8,6,2,37,64,62.42857142857143
"2020-01-11 00:00:00",11,19,2,1,50,66.14285714285714,62.42857142857143
"2020-01-12 00:00:00",8,10,4,2,33,63.57142857142857,62.42857142857143
"2020-01-13 00:00:00",13,17,4,3,29,63,60.857142857142854
"2020-01-14 00:00:00",13,12,6,1,40,63.714285714285715,57.42857142857143
"2020-01-15 00:00:00",6,16,4,1,39,66.85714285714286,57.57142857142857
"2020-01-16 00:00:00",7,8,2,1,29,64.57142857142857,61.285714285714285
"2020-01-17 00:00:00",13,11,4,3,41,66.14285714285714,59.42857142857143
"2020-01-18 00:00:00",6,8,4,1,47,63.714285714285715,58.285714285714285
"2020-01-19 00:00:00",9,14,5,3,43,66.14285714285714,57.285714285714285
"2020-01-20 00:00:00",13,13,1,2,46,67.42857142857143,61
"2020-01-21 00:00:00",10,18,2,2,35,66.71428571428571,62
"2020-01-22 00:00:00",12,10,3,2,33,65.85714285714286,63
"2020-01-23 00:00:00",12,12,1,0,37,68,61.285714285714285
"2020-01-24 00:00:00",11,10,6,1,44,68,60.57142857142857
"2020-01-25 00:00:00",13,16,2,3,38,68.85714285714286,60
"2020-01-26 00:00:00",10,9,3,2,48,68.57142857142857,63.285714285714285
"2020-01-27 00:00:00",10,7,1,1,38,66,61.285714285714285
"2020-01-28 00:00:00",11,16,3,0,36,65.85714285714286,63.857142857142854
"2020-01-29 00:00:00",7,17,7,2,32,66.57142857142857,62.714285714285715
"2020-01-30 00:00:00",10,9,4,0,47,67.71428571428571,62.285714285714285
"2020-01-31 00:00:00",13,10,2,1,42,67.14285714285714,63.285714285714285
"2020-02-01 00:00:00",10,12,2,1,36,65.57142857142857,64.28571428571429
"2020-02-02 00:00:00",10,11,0,0,45,64.71428571428571,60.285714285714285
"2020-02-03 00:00:00",6,9,1,2,40,64.85714285714286,60.285714285714285
"2020-02-04 00:00:00",13,7,2,3,41,64.85714285714286,56.857142857142854
"2020-02-05 00:00:00",10,18,2,0,41,65.71428571428571,57.57142857142857
"2020-02-06 00:00:00",7,14,3,0,42,65.14285714285714,58
"2020-02-07 00:00:00",10,17,2,1,51,67,58.57142857142857
"2020-02-08 00:00:00",13,10,1,0,52,69.14285714285714,59
"2020-02-09 00:00:00",7,6,6,1,37,67.85714285714286,60.57142857142857
"2020-02-10 00:00:00",7,14,2,2,29,67.28571428571429,61.714285714285715
"2020-02-11 00:00:00",7,14,4,1,41,67.42857142857143,60
"2020-02-12 00:00:00",10,10,2,2,41,66.57142857142857,59.57142857142857
"2020-02-13 00:00:00",10,13,1,0,25,64.14285714285714,58.285714285714285
"2020-02-14 00:00:00",4,14,3,2,33,60.57142857142857,59.57142857142857
"2020-02-15 00:00:00",12,5,5,1,45,59.42857142857143,60
"2020-02-16 00:00:00",8,10,8,2,29,59.42857142857143,61.285714285714285
"2020-02-17 00:00:00",14,20,1,4,56,65.28571428571429,61
"2020-02-18 00:00:00",12,15,7,1,38,66.14285714285714,65.42857142857143
"2020-02-19 00:00:00",10,9,1,2,41,65.85714285714286,66.57142857142857
"2020-02-20 00:00:00",10,23,5,1,58,72.71428571428571,70.28571428571429
"2020-02-21 00:00:00",11,12,5,3,32,73.71428571428571,70
"2020-02-22 00:00:00",12,10,4,2,40,73.71428571428571,71.57142857142857
"2020-02-23 00:00:00",7,9,2,1,49,75.28571428571429,72.85714285714286
"2020-02-24 00:00:00",8,12,5,3,35,70.71428571428571,74.42857142857143
"2020-02-25 00:00:00",20,15,7,2,41,72.42857142857143,74.42857142857143
"2020-02-26 00:00:00",6,12,4,1,44,73,73
"2020-02-27 00:00:00",5,4,2,1,26,64.57142857142857,70.28571428571429
"2020-02-28 00:00:00",6,15,1,0,45,65.14285714285714,70.57142857142857
"2020-02-29 00:00:00",14,12,4,1,49,66.85714285714286,69.71428571428571
